comp_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
ENSG00000153179,0.8044,0.4383,0.4688,0.765,0.4796,0.7616,0.6278,0.4277,0.4919,0.7719,0.4036,0.6674,0.4774,0.7762,0.4702,1.7698,1.4355,0.8557,0.3564,0.7851,0.4854,0.5437,1.3884,0.6404,0.7438,0.7876,0.7334,0.7896,0.7375,0.6344,0.5762,0.5679,0.6837,0.1721,0.5524,0.4907,0.4796,0.3491,0.34,0.3032,0.2143,0.5038
ENSG00000148835,0.4013,0.1773,0.1644,0.3923,0.3913,0.3289,0.5533,0.4943,0.5981,0.4797,0.1766,0.4659,0.4595,0.5605,0.7847,1.1454,2.1211,1.3439,0.751,0.4463,1.375,0.61,0.3539,0.5548,0.7006,0.3247,0.4301,0.6715,1.0473,0.986,0.208,0.7176,0.7366,0.4578,0.3179,0.4257,0.7272,0.2815,0.1901,0.4029,0.3818,0.3463
ENSG00000184162,0.3358,0.1849,0.2209,0.9709,0.5155,0.3621,0.4155,0.1919,0.6896,0.439,0.1632,0.6003,0.4848,0.9649,0.7208,1.1992,2.3616,1.0454,0.6781,0.8043,0.6414,0.4142,0.8829,0.5723,0.942,0.9803,0.1143,0.3265,1.0077,0.605,0.3177,0.9367,0.6447,0.5129,0.7692,0.3884,0.2348,0.7659,0.8775,0.5086,0.2409,0.4942
ENSG00000235499,0.2017,0.2821,0.3654,0.641,0.4436,0.2733,0.2843,0.0535,0.531,0.818,0.7485,1.1288,0.7854,0.6987,0.5239,0.3745,1.2115,0.4626,0.358,0.2868,0.6639,0.3578,0.4992,0.8962,0.3507,0.6644,1.1623,0.9462,0.6512,0.3004,0.5643,0.4239,0.2947,0.6711,0.2951,0.4195,0.4301,0.3749,0.6368,0.1631,0.1296,0.1
ENSG00000196365,0.1603,0.4627,0.5339,0.4715,0.1864,0.1341,0.1228,0.6164,0.5637,1.0457,0.5175,0.8057,0.6165,0.6753,1.0564,0.5141,0.3921,0.1314,0.5794,0.2513,0.3561,0.1082,0.5511,0.4042,0.2049,0.3193,0.6764,0.3836,0.6912,0.692,0.7563,0.2842,0.5768,0.1675,0.4888,0.6822,0.5458,0.316,0.652,0.6159,0.5741,0.1105
ENSG00000185722,0.3511,0.4252,0.3958,0.5742,0.3219,0.7383,0.2432,0.9145,0.5144,0.3675,0.4991,0.5407,0.6722,0.3364,0.226,0.4325,0.5108,0.7243,0.4691,0.7354,0.2826,0.5378,0.4997,0.5746,0.6921,0.9963,1.182,0.3254,0.4204,0.3398,0.4804,0.2128,0.3847,0.2916,0.6266,0.6872,0.5263,0.6611,0.3131,0.196,0.2919,0.9598
ENSG00000185085,0.4615,0.374,0.368,0.253,0.7515,0.486,0.5516,0.3171,0.7953,0.7326,0.5399,0.435,0.4514,0.5225,0.4318,0.6162,0.9064,1.0019,0.9177,0.7757,0.4459,0.3982,0.3118,0.7891,0.6804,0.5004,0.9898,0.9018,0.3108,0.8108,0.3459,0.5139,0.4331,0.4048,0.1742,0.4722,0.647,0.6177,0.8134,0.8206,0.8643,0.6026
ENSG00000175643,0.1846,0.2224,0.4506,1.0423,0.2461,0.5851,0.6895,0.5768,0.3826,0.3129,0.4144,0.7796,0.542,0.5266,0.3219,0.1311,1.0257,0.7832,0.2666,0.2895,0.6075,0.5547,0.5889,0.4469,0.5634,0.6604,0.7314,0.1092,0.4047,0.3834,0.6065,0.6169,0.7789,0.4231,0.1868,0.8529,0.3561,0.679,0.6041,0.3636,0.4041,0.3933
ENSG00000126456,0.2645,0.2403,0.541,0.673,0.5723,0.6584,0.4452,0.3408,0.3941,0.2116,0.1385,0.9046,0.7279,0.4771,0.4942,0.3312,0.5997,0.484,1.1479,0.44,1.0669,0.3251,0.2187,0.8141,0.8718,0.9199,0.6413,0.5438,0.9749,0.3507,0.3829,0.5498,0.3242,0.5657,0.4376,0.1788,0.708,0.5931,0.4699,0.2598,0.29,0.2049
ENSG00000105053,0.2906,0.4607,0.2689,1.0021,0.52,0.4641,0.2125,0.4612,0.4116,0.6606,0.6616,0.8072,0.7116,0.9153,0.3911,0.4309,0.7744,0.7038,0.6916,0.5039,0.8456,0.5448,0.4905,0.447,0.5731,0.6333,0.4875,0.7069,0.0887,0.368,1.0199,0.332,0.4186,1.0383,0.4782,0.2281,0.4939,0.5115,0.5651,0.6146,0.657,0.3582
ENSG00000168944,0.4418,0.5218,0.4144,0.3691,0.3833,0.57,0.7898,0.4861,0.4942,1.0667,1.1799,0.9318,0.2941,0.3633,0.3606,0.4386,0.3264,0.5938,0.4785,0.6122,0.3762,0.3146,0.3747,0.3302,0.4276,0.5075,0.3798,0.5219,0.2496,1.3022,0.8185,0.713,0.4809,0.4681,0.4071,0.6469,0.2396,0.5599,0.6475,0.7124,0.8505,0.6486
ENSG00000058799,0.2867,0.2223,0.3238,0.9578,0.2473,0.1727,0.4949,0.567,0.255,0.7574,0.7797,0.8813,0.7832,0.5699,0.181,0.52,0.7754,0.2622,0.2099,0.3023,0.2475,0.6147,0.6527,0.4825,0.3663,0.5151,0.3018,0.4404,1.2224,0.6023,1.0702,0.2784,0.8634,0.5763,0.5578,0.3572,0.4692,0.5986,0.6953,0.4739,0.3917,0.3449
ENSG00000198825,0.4033,0.3107,0.2348,0.4876,0.4058,0.68,0.5062,0.3907,0.3248,0.4335,0.807,0.8726,0.8571,0.4089,0.6151,0.5375,0.459,0.5795,0.7348,0.3824,0.4738,0.3375,0.1882,0.2846,0.346,0.4137,0.4503,0.6481,0.1989,0.4244,0.3687,0.8151,0.9013,0.9205,0.3607,0.7632,0.7639,0.627,0.6423,0.7782,0.4444,0.3952
ENSG00000168291,0.2263,0.2844,0.2349,0.4153,0.343,0.5926,0.6339,0.3303,0.0875,0.8435,0.7585,1.0528,0.623,0.4073,0.5047,0.6222,0.4596,0.1364,0.1779,0.5712,0.7172,0.838,0.4576,0.6243,0.4402,0.4929,0.5518,0.8766,0.6117,0.5764,0.2259,0.704,0.3976,0.2474,0.534,0.3972,0.4254,0.5993,0.4342,0.379,0.3254,0.5357
ENSG00000062650,0.2049,0.2693,0.3104,0.4811,0.5039,0.3835,0.4446,0.5545,0.4472,0.1811,0.2595,0.7246,0.6668,0.3791,0.7674,0.2914,0.7641,0.3485,0.8005,0.6484,0.8724,0.5505,1.1372,0.1871,0.4114,0.4402,0.5067,0.2268,0.4342,0.3033,0.6348,0.3006,0.4571,0.5663,0.7028,1.1763,0.8087,0.7221,0.3546,0.4434,0.5894,0.3934
ENSG00000104613,0.308,0.3573,0.1674,0.9726,0.6704,0.2475,0.3738,0.3317,0.3097,0.6255,0.1022,0.5691,0.8679,0.5889,0.5928,0.7519,1.395,1.4111,1.9863,0.9478,0.7728,0.3509,0.2591,0.637,1.1129,0.5819,0.4917,0.45,0.5908,0.4634,0.5388,0.7052,0.4364,0.6932,0.4808,0.4387,0.2419,0.3972,0.5217,0.1965,0.6967,0.2845
ENSG00000136104,0.4248,0.3902,0.215,0.4896,0.3456,0.3564,0.5607,0.5066,0.5805,0.5049,0.4713,0.4292,0.5954,0.3704,0.4866,0.377,0.8859,0.8544,0.5723,0.5282,0.2721,0.4798,0.4486,0.3932,0.617,0.7712,0.3975,0.5854,0.3417,0.545,0.5502,0.3954,0.5255,0.4515,0.9323,0.2661,0.2327,0.2952,0.4646,0.5819,0.4583,0.4962
ENSG00000186141,0.4992,0.3617,0.2756,0.3243,0.5581,0.5447,0.4748,0.5669,0.5614,0.1573,0.5792,0.6592,0.4588,0.3308,1.0243,0.2786,1.1572,1.0458,1.0897,0.6542,0.6389,0.2712,0.3815,0.7599,1.078,1.1001,0.5109,0.1114,0.471,0.6835,0.3744,0.6666,0.666,0.3912,0.5616,0.6231,0.535,0.3817,0.5263,0.4939,0.7783,0.6069
ENSG00000179152,0.3278,0.2468,0.2279,0.7203,0.4267,0.7788,0.3361,0.2553,0.6105,0.6707,0.5015,0.8566,0.4383,0.2473,0.2347,0.1915,0.4419,0.6012,0.5247,0.1758,0.2465,0.6349,0.6003,0.434,0.5161,0.7175,0.9394,0.938,0.2605,0.3377,0.5361,0.6067,0.9931,0.5425,0.7263,0.5028,0.5961,1.0177,1.0619,0.9616,0.8988,0.6743
ENSG00000082515,0.3689,0.3706,0.4255,0.4233,0.4237,0.3345,0.6184,0.6883,0.6878,0.4326,0.5041,0.4637,0.3631,0.2652,0.6787,1.0902,2.4985,0.9084,1.0405,0.7674,0.7325,0.2272,0.3194,0.5981,0.4306,0.7715,0.747,0.6018,1.3094,0.7019,0.5596,0.3016,0.5079,0.6534,0.1898,0.4826,0.5228,0.3494,0.7317,0.8143,0.6232,0.3446
ENSG00000174775,0.2872,0.1841,0.1506,0.9791,0.4827,0.4465,0.1875,0.5618,0.2134,0.503,0.5972,0.7148,0.2827,0.4785,0.4254,0.2324,0.5595,0.5411,0.7318,0.3203,0.2998,0.3476,0.6343,0.2767,0.7083,0.7735,0.4089,0.681,1.1126,0.3351,0.4996,0.7978,0.9723,0.2345,0.6996,0.3714,0.3344,0.3286,0.262,0.29,0.7397,0.3189
ENSG00000061794,0.3529,0.3714,0.3584,0.544,0.2696,0.8183,0.4069,0.2957,0.4244,0.718,0.5642,0.2454,0.3872,0.2622,0.7225,0.9613,1.5823,0.9143,0.9846,0.9674,0.7063,0.3887,0.4486,0.4188,0.3128,1.1953,0.3873,0.7584,0.7349,0.5464,0.4638,0.503,0.7385,0.1995,0.4391,0.6036,0.4498,0.1274,0.5958,0.4523,0.3431,0.2433
ENSG00000215158,0.4984,0.1699,0.5392,0.2617,0.3846,0.3082,0.2321,0.5035,0.4028,0.4546,0.3783,0.6545,0.4433,0.6601,0.3917,0.4557,0.9349,0.8969,0.8454,0.8747,0.9674,0.4561,0.4415,0.9545,1.1104,0.7775,0.7602,0.598,0.7047,0.582,0.7248,0.3087,0.3423,0.5206,0.6108,0.6579,0.4958,0.6456,0.8659,0.6435,0.4259,0.3935
ENSG00000166900,0.3115,0.2971,0.2508,0.5915,0.4889,0.4351,0.313,0.358,0.6083,0.5911,0.5411,0.488,0.9048,1.0374,0.7163,0.5881,0.7181,0.6504,0.1707,0.2456,0.6773,0.1546,0.5333,0.5418,0.5963,0.6004,0.5399,0.6865,0.5192,0.2627,0.5022,0.6091,0.1641,0.1481,0.2427,0.3818,0.2863,0.1493,0.3576,0.321,0.4351,0.5517
ENSG00000154265,0.2608,0.4588,0.4107,0.6957,0.1109,0.3918,0.4528,0.8371,0.2999,0.3283,0.8678,0.8559,0.9374,0.5295,0.5126,0.4692,0.4059,0.5592,0.3945,0.5024,0.3072,1.2369,0.4636,0.1984,0.7507,0.6565,0.4403,0.5301,0.2714,0.2158,0.2653,0.5351,0.5079,0.3861,0.3859,0.0425,0.3339,0.3688,0.2223,0.668,1.2875,0.5318
ENSG00000117143,0.1578,0.1921,0.1397,0.9777,0.3111,0.5221,0.3326,0.1427,0.1276,0.6027,0.7379,1.0741,0.6143,0.2384,0.2217,0.4486,0.5318,0.4731,0.3957,0.5645,0.4231,0.3953,0.1155,0.5304,0.8315,0.3331,0.5849,0.431,0.8314,0.9039,0.5774,0.3579,0.5105,0.5928,0.5334,0.7064,0.3611,0.2617,0.4645,0.259,0.3038,0.2847
ENSG00000148331,0.2285,0.2351,0.1428,0.9195,0.6085,0.2482,0.4665,0.3787,0.5178,0.4993,0.402,1.007,0.6276,0.414,0.3876,0.8575,2.3847,0.9238,1.1709,1.2917,0.642,0.4511,0.5786,0.513,0.8173,0.396,0.5125,0.7855,0.3501,0.9257,0.711,0.6396,0.197,0.3524,0.5324,0.6407,0.3765,0.4096,0.5085,0.2313,0.3738,0.561
ENSG00000198740,0.2358,0.2034,0.3417,0.8812,0.2584,0.3375,0.4503,0.5602,0.7053,0.3461,0.3183,0.4975,0.7688,0.8026,0.8033,1.2927,1.9206,0.8442,0.4687,0.4568,1.4123,0.3292,0.3934,0.4446,0.6764,0.5399,0.3228,0.3094,0.6519,0.7536,0.3461,0.743,0.481,0.3408,0.5112,0.5235,0.2825,0.3144,0.3323,0.5364,0.4346,1.0268
ENSG00000109323,0.3391,0.3946,0.1514,0.6686,0.4261,0.2432,0.3807,0.2323,0.2812,0.262,0.4211,0.4606,0.5371,0.5994,0.4593,0.3707,0.4073,0.3936,0.2403,0.2186,0.2845,0.5444,0.3807,0.235,0.2189,0.483,0.2093,0.7333,0.4723,0.3483,0.6759,0.2846,0.6139,0.3846,0.5039,0.3336,0.7045,0.6373,0.487,0.4487,0.3438,0.3541
ENSG00000137821,0.2778,0.2823,0.3045,0.8471,0.438,0.5245,0.5369,0.5461,0.5262,0.4787,0.744,0.7941,0.3854,0.3572,0.3509,0.8225,1.9565,1.3462,0.6445,0.6291,1.601,0.3269,0.2382,0.6483,0.8536,0.9176,0.5723,0.5643,0.5529,1.0119,0.4343,0.5999,0.5482,0.3496,0.316,0.4448,0.3679,0.4807,0.3597,0.3852,0.2588,0.3693
ENSG00000136213,0.3133,0.2479,0.1961,0.8185,0.4185,0.2664,0.2434,0.2779,0.6005,0.7759,0.464,0.6297,0.4005,0.3214,0.2721,0.3159,0.557,0.5028,0.4448,0.334,0.4035,1.1712,0.6323,0.2874,0.6862,0.3354,0.6514,0.783,0.6426,0.5818,0.8447,0.8536,0.5064,0.7647,0.4602,0.1526,0.5716,0.423,0.5995,0.3565,0.1745,0.4162
ENSG00000104976,0.2117,0.306,0.4134,0.4735,0.3425,0.4124,0.3468,0.1296,0.1815,0.6205,0.7057,1.1706,0.7527,0.3782,0.6375,0.4188,0.5501,0.2661,0.5565,0.1613,0.4934,0.5589,0.6301,0.4578,0.543,0.486,0.6677,0.9049,0.9643,0.8308,0.3291,0.2802,0.3708,0.6551,0.4951,0.1167,0.6957,0.4744,0.4368,0.5485,0.3121,0.5602
ENSG00000165006,0.1384,0.3407,0.3784,0.3255,0.2804,0.6318,0.6773,0.5113,0.2827,0.6161,0.3984,0.5119,0.6137,0.5248,0.4406,0.7873,0.8568,0.9778,0.8134,0.7639,0.3989,0.5809,0.7448,0.4618,0.4691,0.4653,1.0448,0.1513,0.2806,0.5713,0.9021,0.6555,0.8238,0.3299,0.2116,0.3826,1.2676,0.644,0.4337,0.2842,0.4774,0.3406
ENSG00000083093,0.2046,0.3488,0.4367,0.643,0.1984,0.4822,0.495,0.3461,0.334,0.4259,0.9031,0.8757,0.5647,0.3824,0.3388,0.7498,0.1568,0.4916,0.5028,0.2905,0.2597,0.4361,1.3675,0.327,0.3839,1.0154,1.0873,0.9074,0.7044,1.5767,0.4829,0.3785,0.376,0.3073,0.2765,0.1807,0.253,0.253,0.3014,0.0767,0.4119,0.2956
ENSG00000196072,0.2409,0.2428,0.086,0.2922,0.5999,0.5217,0.6097,0.1852,0.1921,0.4486,0.5818,0.5287,0.8012,0.4507,0.249,0.2294,0.2576,0.3874,0.355,0.4382,0.1814,0.8594,0.728,0.067,0.38,0.4028,0.8795,0.9844,1.8516,1.0493,0.7205,0.3034,0.3595,0.1549,0.4156,0.6452,0.7722,0.4453,0.5468,0.6585,0.443,0.3112
ENSG00000115616,0.4121,0.0966,0.0625,0.6188,0.4069,0.264,0.5627,0.3686,0.1893,0.7522,0.5067,1.0744,1.0403,0.5227,0.5202,0.9101,0.6934,0.1811,0.6661,1.0063,0.7803,0.7819,0.6227,0.445,0.3687,0.1496,0.2794,0.1661,0.4053,0.4404,0.4114,0.4048,0.3568,0.5421,0.2184,0.3759,0.6699,0.5424,0.4005,0.4005,0.2604,0.4922
ENSG00000107863,0.0484,0.0401,0.0047,0.0037,0.0453,0.0502,0.0435,0.0467,0.0473,0.0538,0.0432,0.0452,0.0505,0.0421,0.0472,0.0414,0.0425,0.0429,0.044,0.0473,0.04,0.0441,0.0374,0.0435,0.0412,0.0526,0.0369,0.0473,0.0458,0.0416,0.0518,0.0424,0.0484,0.0505,0.048,0.0429,0.0394,0.0467,0.0442,0.049,0.049,0.0508
ENSG00000179941,0.3584,0.2845,0.3649,0.612,0.4504,0.503,0.474,0.3148,0.856,0.7105,0.8078,1.4857,0.6356,0.4901,0.4323,0.4621,0.5774,0.5651,0.4155,0.3537,0.5857,0.6726,0.5159,0.4376,0.523,0.3976,0.4804,0.6283,1.0986,0.7019,0.6774,0.3761,0.4872,0.3237,0.3688,0.5471,0.1492,0.4571,0.8526,0.7595,0.6558,0.5488
ENSG00000138286,0.2043,0.2204,0.5314,0.2543,0.2135,0.5659,0.5999,0.3759,0.4915,0.4094,0.539,0.5061,0.6045,0.6246,0.7126,0.6902,1.6049,1.4796,1.0872,0.9005,0.6102,0.1109,0.5507,0.6873,1.197,0.8235,0.6167,0.4077,0.5818,1.0026,0.4522,0.3619,0.606,0.2995,0.2305,0.5613,0.3898,0.536,0.2492,0.4096,0.3094,0.8515
ENSG00000147996,0.1364,0.3097,0.3275,0.6115,0.4044,0.4805,0.472,0.19,0.7796,0.4185,0.7258,0.6487,0.5323,0.225,0.5271,0.5275,0.5531,0.7438,0.2043,0.2585,0.3893,0.3822,0.4772,0.4839,0.5317,0.3691,0.6253,0.2831,0.6114,0.233,0.3269,0.6827,0.5457,0.7267,0.3347,0.5666,0.382,0.9527,0.9319,0.7756,0.3901,0.3895
ENSG00000159023,0.4517,0.3747,0.1886,0.7524,0.4352,0.3698,0.3838,0.7465,0.3582,0.9067,0.4695,0.6807,0.7468,0.6387,0.5505,0.9018,0.6724,0.1812,0.4374,0.5987,0.2769,0.3394,0.1664,0.603,0.4236,0.8875,0.8215,1.1441,1.102,0.7026,0.19,0.7451,0.3603,0.5712,0.3791,0.6738,0.3698,0.6475,0.7919,1.0034,0.4456,0.6258
ENSG00000272335,0.2838,0.1318,0.2485,0.7191,0.3841,0.2225,0.5264,0.2734,0.2666,0.7016,0.404,0.4804,0.4493,0.3954,0.4267,0.6425,0.4489,0.6272,1.119,0.7252,1.5885,0.6061,0.6371,0.4678,0.4511,0.6156,0.8719,0.3528,0.4429,0.3971,0.4361,0.2003,1.0276,0.5391,0.9228,0.9176,0.8344,0.4839,0.4821,0.4713,0.2021,0.5124
ENSG00000128944,0.2617,0.3611,0.0992,0.8794,0.4162,0.2873,0.5321,0.4283,0.3218,0.5398,0.3167,0.6433,0.546,0.2715,0.5782,0.4186,0.8503,0.8959,1.4044,1.0402,1.6137,0.4543,0.4812,0.5884,0.3711,0.3958,0.8695,0.5633,0.5127,1.3678,0.3691,0.6395,0.7457,0.6726,0.4831,0.4601,0.4355,0.6925,0.926,0.6901,0.2572,0.5796
ENSG00000213190,0.2097,0.3495,0.2501,0.8045,0.554,0.4852,0.3762,0.608,0.4479,0.4306,0.3902,0.638,0.6058,0.1606,0.3356,0.5219,0.4636,0.6007,1.0449,0.3329,0.2949,0.2957,0.2148,0.5574,0.2283,0.9278,0.5198,0.7818,0.6033,0.4353,0.3719,0.6772,0.5099,0.3429,0.6648,0.3679,0.4001,0.3647,0.2057,0.343,0.8456,0.304
ENSG00000156414,0.4726,0.4858,0.0733,0.8538,0.632,0.5493,0.5099,0.3277,0.4462,0.8811,0.7996,0.5907,0.5259,0.0986,0.3187,0.5502,0.1716,0.8057,0.5371,0.5161,0.5072,0.3566,0.5961,0.1238,0.785,0.2995,0.3898,0.183,0.4695,0.2253,0.5245,0.7719,0.6022,0.4166,0.4608,0.52,0.5402,0.3935,0.4067,0.2447,0.5432,0.2473
ENSG00000198205,0.4572,0.2533,0.4048,0.686,0.368,0.6217,0.6437,0.1144,0.2908,0.6726,0.8205,0.5203,0.591,0.6155,0.5303,0.1896,0.4154,0.2259,0.493,0.9319,0.6065,0.3938,0.6122,0.224,0.2361,0.3884,0.2541,0.4345,0.5513,0.5967,0.7841,0.5999,0.4282,0.5889,0.3899,0.555,0.3203,0.8509,0.3315,0.6915,0.9416,0.6845
ENSG00000106714,0.5448,0.3143,0.3597,0.6118,0.3883,0.5657,0.4915,0.5058,0.5102,0.679,0.6408,1.036,0.7933,0.5532,0.5815,0.3385,0.508,0.9275,0.4273,0.3582,1.716,0.6617,0.5846,0.2593,0.8373,1.3304,1.1656,0.2069,0.9302,0.7385,0.6373,0.3711,0.4706,0.5411,0.5931,0.6981,0.4075,0.2473,0.3485,0.4095,0.3364,0.9157
ENSG00000139624,0.4876,0.1311,0.2616,0.4573,0.1041,0.4019,0.7456,0.5865,0.3875,0.6516,0.4137,0.3621,0.2803,0.3658,0.8338,1.3792,2.3785,1.3147,0.7785,0.376,0.5152,1.4252,1.8465,0.7266,0.6231,0.5512,0.4339,0.2563,0.263,0.8889,0.1795,0.8172,0.8978,0.2426,0.1078,0.5113,0.7482,0.3897,0.7246,0.4696,0.3537,1.1821
ENSG00000196290,0.2818,0.2823,0.2767,0.8661,0.5714,0.7401,0.7958,0.8463,1.002,0.3198,0.7462,0.9229,0.4844,0.9113,0.3404,0.4342,0.3265,0.3862,0.1376,0.2524,0.4122,0.6093,0.5994,0.5029,0.2954,0.224,0.3499,0.3505,0.2954,0.509,0.5894,0.7367,0.57,0.5774,0.4727,0.5611,0.2066,0.5392,0.6178,0.867,0.4766,0.5388
ENSG00000112739,0.734,0.5667,0.587,0.5773,0.8453,0.7554,0.8247,0.6448,0.2587,0.5201,0.5581,0.5352,0.5886,0.6281,0.6476,0.1144,0.918,0.9722,0.542,0.4693,0.7206,0.6119,0.4521,0.4731,0.8097,0.9321,0.5089,0.2352,0.6192,0.999,0.3666,0.8291,0.5424,0.6114,0.4942,0.4928,0.9624,0.6921,0.5308,0.528,0.2324,0.2336
ENSG00000100299,0.3952,0.3353,0.3382,0.7891,0.2455,0.4134,0.1254,0.2934,0.2389,0.8187,0.5782,0.7532,0.6134,0.612,0.2917,0.4251,0.9129,0.7514,0.4489,0.7572,0.3366,0.4199,0.3497,0.6502,0.4108,0.2934,0.8007,0.1176,0.3348,0.756,0.5924,0.6804,0.7776,0.7451,0.3495,0.3163,0.4236,0.4407,0.2958,0.4503,0.5226,0.3486
ENSG00000268858,0.2654,0.4545,0.3073,0.4485,0.1083,0.2228,0.2132,0.2769,0.3707,0.4753,0.4016,0.7882,0.2346,0.5118,0.2431,0.5712,0.6142,0.8336,0.901,1.0318,0.7139,0.3957,0.7579,0.675,0.3489,0.7266,0.6319,0.8626,0.7419,0.5048,0.297,0.7168,0.652,0.5414,0.48,0.2267,0.6913,0.2761,0.6719,1.3164,0.5366,0.3328
ENSG00000104852,0.2726,0.4863,0.4049,0.4905,0.3906,0.4741,0.4393,0.6094,0.4135,0.3463,1.0186,0.6525,0.6932,0.2523,0.5045,0.5232,1.1545,0.303,0.4074,0.4907,0.7607,0.4041,0.3428,0.3658,0.3038,0.6864,1.0767,0.7484,0.4099,0.2392,0.4404,0.1862,1.1453,0.5581,0.2,0.2979,0.3529,0.6224,0.5035,0.5534,0.4295,0.9648
ENSG00000187244,0.4392,0.2533,0.1144,0.9396,0.2406,0.4875,0.3623,0.2845,0.4938,0.5507,0.2212,1.142,0.5695,0.5781,0.7104,0.721,0.2555,0.6563,0.6962,0.9854,0.6496,0.2844,0.2964,0.4492,0.4721,0.5942,0.7057,0.2518,0.7739,0.8784,0.2958,0.2652,0.3805,0.6348,0.3002,0.5256,0.5091,0.3972,0.1533,0.5633,0.5583,0.8968
ENSG00000172809,0.5227,0.4634,0.2284,0.4966,0.4691,0.1837,0.2548,0.8333,1.2967,1.357,0.8062,0.6866,0.7383,0.9,0.3695,0.2373,0.2125,0.4535,0.4073,0.7111,0.332,0.4555,0.3657,0.3661,0.4254,0.5725,0.6557,0.8094,0.918,1.1588,0.9224,0.244,1.3576,0.8119,0.5758,0.1063,0.1511,0.6814,0.7117,1.0663,0.8832,1.0244
ENSG00000213983,0.322,0.3638,0.3682,0.3331,0.1464,0.3889,0.3505,0.2774,1.044,0.6341,0.6587,0.4576,0.5887,0.4816,0.2844,0.2884,0.4631,0.5181,0.2597,0.2536,0.4292,0.3056,0.2654,0.3521,0.5876,0.6224,0.5218,0.6167,0.4682,0.2992,0.3195,0.1038,0.1016,0.5848,0.5875,0.7796,0.718,0.1573,0.6289,0.7307,0.9253,0.5623
ENSG00000243156,0.5648,0.2051,0.3422,0.3804,0.439,0.6204,0.3573,0.2025,0.3283,0.5042,0.5065,0.723,0.5096,0.4697,0.5401,0.7178,0.9333,1.0492,0.8057,0.7004,1.1461,0.4567,0.8832,0.7359,0.649,0.7806,0.4163,0.5692,0.7481,1.1258,0.3091,0.6515,0.6491,0.6261,0.3088,0.4239,0.0995,0.1922,0.419,0.3828,0.4465,0.4308
ENSG00000158747,0.422,0.2968,0.1984,0.7292,0.2592,0.1744,0.2878,0.4561,0.2905,0.5739,0.7139,1.3401,1.0814,0.3579,0.5729,0.5283,0.4835,0.4293,0.2835,0.5189,0.2435,0.6594,0.7835,0.5038,0.7303,0.8778,0.7684,2.1096,0.6116,0.7735,0.2013,0.7416,0.3447,0.4407,0.7488,0.5231,0.1918,0.7621,0.6861,0.4129,0.6367,0.4189
ENSG00000178982,0.3524,0.366,0.2167,0.7835,0.2713,0.2876,0.1831,0.6924,0.8283,0.723,0.3754,0.8676,0.564,0.6216,0.1171,0.3438,0.9069,1.0285,0.6244,0.2932,0.8625,0.46,0.9089,0.4687,0.2092,0.2361,0.5265,0.6755,1.0791,1.1286,0.3692,0.3461,0.2319,0.8587,0.4501,0.3589,0.7777,0.9297,0.8733,0.158,0.6282,0.1703
ENSG00000166037,0.6851,0.7602,0.4286,0.7331,0.5763,0.625,0.572,0.2986,0.6129,0.5264,0.4942,0.1178,0.31,0.2984,0.3737,0.775,0.4767,0.3936,0.5509,0.3378,1.3286,0.4185,0.7316,0.7838,0.5033,0.4423,0.5802,0.4243,0.3715,0.2912,0.5711,0.462,0.611,0.3013,0.4742,0.3336,0.776,0.4874,1.346,0.9767,0.6892,0.5198
ENSG00000139990,0.4565,0.6119,0.4542,0.7667,0.5825,0.6621,0.6588,0.3491,0.4349,0.6504,0.569,0.9009,0.7124,0.2939,0.2054,0.457,0.3693,0.7268,0.4323,0.661,0.6885,0.5605,0.6073,0.352,1.009,1.3193,0.7577,1.033,0.5141,0.455,0.5195,0.478,0.3457,0.3092,0.2734,0.6802,0.4666,0.544,0.3507,0.9649,0.9406,1.3241
ENSG00000162129,0.5429,0.5821,0.2752,0.81,0.5314,0.4802,0.4191,0.4105,0.1555,0.5212,0.4928,0.7435,0.7651,0.2389,0.343,0.4185,0.5285,0.8252,0.5974,0.3768,0.7514,0.3958,0.3872,0.3436,0.291,0.6685,0.4352,0.1502,0.2947,0.2936,0.4393,0.6199,0.4912,0.3846,0.3029,0.3471,0.2801,0.1394,0.4264,0.4455,0.4236,0.4461
ENSG00000279738,0.0747,0.3269,0.1413,0.795,0.7352,0.6507,0.5157,0.2877,0.3824,0.6795,0.9576,1.1609,0.7903,0.61,0.4765,0.531,1.0272,0.6654,0.7162,0.6621,0.4114,0.3503,0.3324,0.4217,1.0675,0.5504,0.443,0.2413,1.007,0.4607,0.4896,0.9632,0.8838,0.81,0.4408,0.7451,0.6061,0.6698,0.7234,0.8111,1.138,0.6673
ENSG00000185963,0.1857,0.2224,0.177,0.8296,0.4597,0.7622,0.5906,0.6403,0.1196,0.599,0.6722,0.8385,0.5789,0.1481,0.7239,0.6912,0.5618,0.2947,0.4746,0.6979,0.9964,0.4997,0.369,0.2217,0.5796,0.6492,1.7446,0.7978,0.6873,0.1847,0.3269,0.5461,0.4151,0.4251,0.3854,0.3875,0.5567,0.7597,0.352,0.4461,0.6843,1.1816
